hospital_id,name,contract,is24,isBeautyParlor,isHotel,isStore,hasParkingLot,businessHours,latitude,longitude,address,subject,species
346,위드펫 종합동물병원,02-2202-0075,0,1,1,1,1,"평일 09:30-19:00 / 주말,공휴일 09:30-18:00",37.50548221,127.0848441,서울특별시 송파구 백제고분로 161 성선빌딩,"스케일링,중성화,피부종양,심장사상충","개,고양이"
347,우면동물병원,02-578-7572,0,0,0,0,0,,37.47085458,127.0253807,서울특별시 서초구 바우뫼로7길 8 201호 (우면동우면세신상가),,"개,고양이"
348,24시 우리동물메디컬센터,02-853-7582,1,1,1,1,1,매일 00:00-24:00,37.47973845,126.9047381,서울특별시 금천구 남부순환로 1386,"외과,안과,내과,피부과,치과,예방의학과,영상진단학과,한방재활의학과","개,고양이"
349,대치동물메디컬센터,02-501-8275,1,1,0,1,1,"매일 00:00-24:00 / 일반진료 08:00-22:00 / 야간,응급 22:00-07:00",37.49938006,127.0634552,서울특별시 강남구 도곡로 520 무진빌딩 1층 (대치동),"치과,슬개골,내과,외과,안과,비뇨기과,심장내과,피부과","개,고양이"
350,위례S동물의료센터,02-431-7575,0,1,0,0,1,"평일,토 10:00~19:30",37.481208,127.1429074,"서울특별시 송파구 위례광장로 200 에스비트램스퀘어 203,204호 (장지동)","심장질환,내과,외과,예방의학과","개,고양이"
351,펫트리동물의료센터,02-6949-5775,0,1,0,1,1,"평일,토 10:00~22:00 (접수는 30분전 마감)/일 10:00~18:00 (접수는 30분전 마감)",37.53570734,127.138875,"서울특별시 강동구 양재대로 1453 베스트올 1층,2층 (길동)","건강검진센터,노령동물,난치성질환,외과수술,고양이전문,치과","개,고양이"
352,잠실 준25시 동물병원,02-415-7580  ,1,1,0,1,1,"평일,토요일 10:00-21:00 / 일요일 11:00-19:00 (예약진료)",37.50704728,127.0922629,서울특별시 송파구 석촌호수로 138,"외과,안과,내과,피부과,산과,임상병리과,치과,이비인후과","개,고양이"
353,다나동물병원,02-2690-1060,0,0,0,1,1,평일 10:00~20:00/토 10:00~19:00,37.5484347,126.8367141,서울특별시 강서구 강서로 254 우장산 아이파크 이편한세상,"내과,외과,정형외과,피부과,치과","개,고양이,고슴도치,조류"
354,더독동물병원,02-383-7337,0,0,0,0,0,평일 10:00-20:00/토 10:00-19:00,37.61133702,126.9175878,서울특별시 은평구 서오릉로 140,"내과,정형외과,안과","개,고양이"
355,로얄동물메디컬센터,02-494-7582,1,1,1,0,1,매일 00:00~24:00 ,37.59532179,127.0795771,서울특별시 중랑구 망우로 247 로얄스포츠센터 1층,"특화진료센터,고양이 전문,내과,외과,안과,정형외과,재활의학과","개,고양이,특수동물"
356,도화동물병원,02-712-8875,0,1,0,0,1,평일 10:00~19:00 / 토요일 10:00~15:00,37.53781142,126.9472795,서울특별시 마포구 삼개로 28 1층 (도화동),"치과,발치전문","개,고양이"
357,두리동물병원,02-3476-7522,0,1,1,1,1,평일 10:00~20:00 / 토요일 10:00~18:00,37.50439895,127.0008092,서울특별시 서초구 반포대로 287 래미안퍼스티지 중심상가,"심부전,쿠싱,당뇨,췌장염,슬개골,반려동물해외출입국","개,고양이"
358,오즈동물병원,02-2697-0052,0,0,0,1,1,평일 10:00~19:00 / 토 10:00~17:00,37.54807764,126.8345828,서울특별시 강서구 강서로45길 28 (내발산동),,"개,고양이"
359,최영민 동물의료센터,02-546-9539,0,0,0,0,1,매일 10:00~19:00,37.51517323,127.0323618,서울특별시 강남구 논현로132길 24 양현빌딩 2층/5층 (논현동),"전층각막이식수술,인공보조다리수술","양서류,파충류,어류,조류,포유류"
360,퍼스동물병원,02-790-7508,0,0,0,0,0,,37.54311395,126.987819,서울특별시 용산구 신흥로 54 106호 (용산동2가 북동연립),,"개,고양이"
361,퍼스트동물의료센터,02-445-7588,0,1,1,1,0,"평일 10:00~20:00 /주말,공휴일 10:00~19:00",37.472057,127.096024,서울특별시 강남구 자곡로 114 서강프라자 2층 201호,"외과수술,내과,치과,안과,심장,호르몬질환,종양","개,고양이"
362,구로종합동물병원,02-2631-0085,0,1,0,1,1,"월,목,금 10:00~21:00/화 10:00~22:00/수 10:00~18:00/토 10:00~16:00",37.50668795,126.886233,"서울특별시 구로구 경인로 638 신도림 에스케이뷰 101동 103호,104호","종양,순환기,내분비,일반외과,정형외과,산과,안과,치과,신경과,비뇨기,호흡기","개,고양이,특수동물"
363,왈츠동물병원,02-834-7582,0,1,1,1,1,"매일 10:00~20:00/미용,용품시간 별도",37.49845248,126.8954873,서울특별시 영등포구 가마산로 324 (대림동),"건강검진,수술전문","개,고양이"
364,가로수동물병원,02-549-7579,0,1,0,1,1,매일 10:00-19:00 / 일요일 11:00-18:00,37.52435015,127.0235131,서울특별시 강남구 압구정로 134 1층,"외과,내과,피부과,이비인후과,치과,안과,산과,예방의학과","개,고양이"
365,서울준동물병원,02-6954-7522,0,0,0,1,1,"평일,토요일 10:00-19:00",37.55397398,126.9476615,서울특별시 마포구 대흥로24길 24 마포프레스티지자이상가 B동 107호 (염리동),"외과,내과,영상의학과,건강검진",특수동물
366,어울동물의료센터,02-384-1110,0,1,1,1,1,매일 11:00~21:00,37.60588618,126.9336842,서울특별시 은평구 통일로 665,"내과,외과","개,고양이"
367,헤이븐동물병원,02-532-5119,0,1,0,1,1,평일 10:00~19:00/토 10:00~17:00,37.49103124,126.9845621,서울특별시 서초구 동광로 15 1층 (방배동),"노령동물 관리,예방의학 및 교육,수술전문","개,고양이"
368,유현동물병원,02-955-2882,0,0,0,1,0,평일 09:30~ 20:00 /토 09:30~18:00,37.66088218,127.0318328,서울특별시 도봉구 방학로11길 10,"내과,외과","개,고양이"
369,행복한동물병원,02-915-7582,0,0,0,0,1,평일 10:00~19:30 / 토요일 10:00~15:00,37.61117977,127.0564234,서울특별시 성북구 돌곶이로 91,,"개,고양이"
370,두리동물병원,02-449-8575,0,0,0,1,0,평일 10:30~19:00 / 토요일 10:30-18:00,37.49951698,127.1531299,서울특별시 송파구 성내천로 229,,"개,고양이"
371,하비동물병원,02-2038-9980,0,1,1,1,1,"평일 09:00~21:00(접수마감 20:00) / 주말,공휴일 09:00-18:00 (접수마감 17:00)",37.65203443,127.0465238,"서울특별시 도봉구 노해로65길 14 영일빌딩 1층,지층","치과,중성화,슬개골탈구수술,내시경,예방접종","개,고양이"
372,로잔동물의료센터,02-872-7588,0,1,1,1,1,"평일 10:00~20:00/주말,공휴일 10:00~19:00",37.48640285,126.9564269,서울특별시 관악구 관악로29길 3 수안빌딩 1층 (봉천동),"피부과,소화기 내시경","개,고양이"
373,조은동물병원,02-2297-0075,0,1,1,0,1,"월,화,수요일 09:00-21:00 / 목,토요일 09:00-20:00 / 금요일 10:00-21:00 / 일요일 10:00-19:00",37.56457494,127.0278898,서울특별시 성동구 왕십리로 381,,"개,고양이"
374,한동물병원,02-577-3690,0,1,1,1,1,평일 09:30~19:30 / 토요일 09:30~17:30 / 공휴일 10:00~17:00,37.47189156,127.0459516,서울특별시 서초구 동산로 66 봉진빌라 (양재동),"내과,외과","개,고양이"
375,하나동물병원,02-6242-7500,0,0,0,1,1,평일 09:00-19:00 / 토요일 09:00-16:00,37.58950174,127.0609691,서울특별시 동대문구 망우로 66 (휘경동),"일반진료,수술,노령동물,만성질환 관리",특수동물
376,위너스 동물병원,02-568-7975,0,1,0,1,1,"평일,토요일 10:00~18:00",37.49752341,127.0421937,서울특별시 강남구 역삼로 235 위너스 빌딩 1층,"피부,심장질환,건강검진,수술전문","개,고양이"
377,광진동물의료센터,02-457-4545,1,0,0,1,0,매일 09:00-21:00 (주간진료) / 매일 21:00-09:00 (야간진료),37.5452302,127.0859425,서울특별시 광진구 광나루로 507 화양치과의원,"피부과,치과,안과,정형외과,일반외과,순환기,호흡기,내분비과,소화기",
378,교대동물병원,02-596-1175,0,0,0,1,0,"평일,토요일 10:00~19:00 ",37.49495671,127.0170484,서울특별시 서초구 서초대로 325,"중성화,치과,내과,외과,안과,종합검진","개,고양이"
379,웰니스 클리닉 청계천점,02-2234-7585,0,0,0,0,1,"월,화,목,금 10:00~20:00/수 13:00~20:00/주말,공휴일 10:00~18:00",37.57081055,127.0214639,서울특별시 중구 청계천로 400 이마트 청계천점 지하 1층,"내과,외과","개,고양이"
380,삼색이 동물병원,02-3144-3253,0,0,0,0,1,매일 09:00-19:00,37.54606939,126.9248948,서울특별시 마포구 독막로20나길 22 106호 (상수동 래미안밤섬리베뉴1단지 상가),"안과,치과,내과,외과","개,고양이"
381,더블유동물병원,02-883-0007,0,1,1,1,1,평일 09:30-19:30 / 토요일 09:30-19:00,37.4870602,126.9447213,서울특별시 관악구 은천로 85 (봉천동),"일반외과,관절,일반내과,피부,만성질환,안과,치과,건강검진",
382,24시 글로리 동물병원,02-855-8575,1,0,0,1,1,매일 00:00~24:00,37.47674386,126.8982562,서울특별시 금천구 시흥대로 483 (독산동),"내과,외과,종합검진","개,고양이"
383,24시 예스 동물병원,02-534-3475,0,1,0,0,1,"평일 10:50-19:30 / 토,공휴일 11:00-18:00",37.5071157,127.0098732,서울특별시 서초구 잠원로 24 반포자이주구중심상가1동,"중성화,예방접종,내과검진,건강검진","개,고양이"
384,24시 시유동물메디컬센터,02-793-0075,1,1,1,1,0,일반진료 매일 09:30~21:00/응급진료 21:00~09:30,37.52000492,126.9698719,서울특별시 용산구 이촌로64길 24 지상1층 101호 (이촌동),"난치성 피부병,재활한방치료","개,고양이"
385,여의도 동물병원,02-783-7580,0,1,1,0,1,월~토 10:00~20:00/일 13:00~19:00,37.51873929,126.9335463,서울특별시 영등포구 국제금융로 108 4층 (여의도동 미라클빌딩),"건강검진,비뇨기,심장병",고양이
386,디엔씨동물병원,02-717-7571,0,0,0,0,0,,37.55635902,126.9426546,서울특별시 마포구 신촌로 154 (노고산동),"내과,외과","개,고양이"
387,한빛종합동물병원,02-951-7582,0,0,0,1,1,"평일 09:30~20:00/토 09:30~19:00/일,공휴일 10:00~17:00 ",37.65091287,127.0618458,서울특별시 노원구 동일로 1370,"슬개골 탈구,알러지","개,고양이"
388,세진동물병원,02-2207-3831,0,0,0,0,0,매일 10:00~19:30,37.59869828,127.0962471,서울특별시 중랑구 망우로 396,,"개,고양이"
389,밀리언동물병원,02-2061-5277,0,1,0,1,1,평일 09:30~19:30/토 09:30~17:30,37.52133304,126.8564512,서울특별시 양천구 신월로 320 (신정동),"중성화,유선종양,슬개골,정형외과,노령동물","개,고양이"
390,가나동물병원,02-441-8588,0,0,0,0,0,,37.55494229,127.1367288,서울특별시 강동구 고덕로 101,"외과,내과","개,고양이"
391,그린동물병원,02-957-7075,0,1,0,0,0,평일 10:00~19:00 / 토요일 10:00~18:00,37.57716395,127.0358094,서울특별시 동대문구 정릉천동로 58 1층 125호 (용두동 롯데캐슬피렌체),"종합검진,내과,외과","개,고양이"
392,임재성동물의료센터,02-451-7582,0,0,0,1,1,월~토 10:00~19:00,37.49093378,127.0875226,서울특별시 강남구 일원로9길 74 1층 지하1층 (일원동),"노령견 케어,건강검진,수술전문,슬개골탈구수술","개,고양이"
393,파랑새동물병원,02-805-2825,0,1,0,0,1,평일 10:00~20:00/토 10:00~18:00,37.45831227,126.8995522,서울특별시 금천구 시흥대로 276,"슬개골탈구,치과,피부과,중성화","개,고양이"
394,한빛동물병원,02-2233-1848,0,0,0,1,0,,37.55334867,127.0195324,서울특별시 성동구 금호산길 58 1층 (금호동2가),,"개,고양이"
395,주주동물종합병원,02-556-0975,0,0,0,0,0,매일 09:00-22:00,37.50172214,127.0505778,서울특별시 강남구 선릉로 412 1층 (대치동),"내과,외과,안과,치과,피부과","개,고양이,특수동물(햄스터,고슴도치,토끼)"
396,웰튼동물의료센터,02-2253-2233,1,0,0,0,1,00:00~24:00,37.56911327,127.0232693,서울특별시 중구 난계로 197 124층 (황학동),"동물재활센터,노령견,노령묘","개,고양이"
397,서울동물병원,02-2632-8687,0,0,0,0,0,평일 09:30~18:00까지/토 09:00~17:00/공휴일 10:00~15:00,37.52432547,126.9042376,서울특별시 영등포구 영중로27길 10,,"개,고양이"
398,사랑동물병원,02-991-4304,0,0,0,0,0,매일 10:00~19:30/일 13:00~17:00,37.6453756,127.0153367,서울특별시 강북구 삼양로123길 6-12,"내과,외과,치과,안과","개,고양이"
399,연 동물병원,02-423-8280,0,0,0,0,0,월~금 09:00~20:00/토 09:00~19:00,37.51208443,127.0841862,서울특별시 송파구 올림픽로 119 잠실파인애플상가,,"개,고양이"
400,금쪽같은내새끼동물병원,02-384-7743,0,0,0,0,0,토~일 10:00~20:00,37.61535739,126.9178148,서울특별시 은평구 연서로 185,,"개,고양이"
401,아이봄동물병원,02-433-7515,0,1,1,0,1,월~토 10:00~20:30/일 10:00~16:30,37.60504336,127.0956441,서울특별시 중랑구 신내로 66 (신내동),"수술전문,양한방협진,노령견,심장내과,행동학컨설팅,예방의학","개,고양이"
402,서울동물의료센터 별관동,02-566-8211,0,1,0,1,1,평일 09:00-21:30,37.50129912,127.0536388,"서울특별시 강남구 역삼로 426 1,2층","내과,외과,안과","개,고양이"
403,조아동물병원,02-807-1616,0,0,0,0,0,평일 09:30-19:00 / 토요일 09:30-17:00,37.45378482,126.8903827,서울특별시 금천구 금하로1라길 35,,"개,고양이"
404,프랜즈동물병원,02-597-7522,0,1,1,1,1,평일 09:30~20:00,37.48116034,126.9982652,서울특별시 서초구 방배로 76,"비만클리닉,피부과,수술","개,고양이"
405,비비펫동물병원,02-912-0028,0,0,0,0,0,,37.60298412,127.0421129,서울특별시 성북구 화랑로 91,,"개,고양이"
406,다니엘동물병원,02-585-0087,0,1,0,1,1,평일 10:00~20:00 / 토요일 10:00~18:00,37.4831389,127.0077074,서울특별시 서초구 효령로 214 삼양빌딩 2층 (서초동),"내과,외과,영상진단,건강검진","개,고양이"
407,셀레네동물병원,02-335-5232,0,1,0,1,0,매일 10:00~20:00,37.5479339,126.9227612,서울특별시 마포구 독막로 85 (상수동),예방접종,"개,고양이"
408,ZOO동물병원,02-914-5545,0,0,0,1,0,평일 10:00~19:00 / 토요일 10:00-17:00,37.60199839,127.0195412,서울특별시 성북구 정릉로 328,,"개,고양이"
409,서울햇빛동물병원,02-387-8275,0,1,0,1,1,"월,수,목,금 10:00~20:00/화 10:00~22:00/토 10:00~18:00/공휴일 10:00~17:00",37.63474079,126.9241779,서울특별시 은평구 진관2로 67 202동 B층101호 (진관동 은평뉴타운 우물골아파트),"고양이 전문,노령견 전문","개,고양이"
410,힐스타동물병원,02-445-5022,0,1,1,1,1,"월,수,목 10:00~21:00/화,금 10:00~19:00/토,공휴일 08:00~16:00/일 08:00~16:00(호텔,용품만 운영)",37.47476913,127.1050199,서울특별시 강남구 자곡로 202 105호 (자곡동 강남힐스테이트에코),"내과,외과,피부과,안과,치과,외과수술,2차병원과 연계진료","개,고양이"
411,와우동물병원,02-375-1963,0,1,0,1,1,평일 09:30~19:30 / 토요일 09:30~18:00,37.5670153,126.9097978,서울특별시 마포구 월드컵북로 167 (성산동),,"개,고양이"
412,브라운동물병원,02-6224-3858,0,0,0,0,0,,37.63987596,127.0642838,서울특별시 노원구 동일로 203가길 29 브라운스톤중계 1층,"내과,외과,안과,치과,피부과","개,고양이"
413,하이유 동물병원,02-2242-7510,0,1,0,1,1,"평일 10:00~20:00 / 토,공휴일 10:00~18:00",37.56665128,127.0558651,서울특별시 동대문구 전농로 15-3 (답십리동),"건강검진,중성화,예방접종","개,고양이"
414,금호동물병원,02-2281-0049,0,1,1,1,0,평일 10:00~20:00 / 토요일 10:00~17:30 / 일요일 12:00~17:00,37.55237636,127.0245531,서울특별시 성동구 금호로 105,"슬개골탈구,피부질환,호르몬,심장","개,고양이"
415,신반포동물병원,02-537-0075,0,0,0,0,0,,37.50335635,127.0108057,서울특별시 서초구 서초중앙로 245 강남빌딩,,"개,고양이"
416,보람동물병원,02-434-5465,0,0,0,0,0,,37.57696667,127.0857694,서울특별시 중랑구 면목로 269,,"개,고양이"
417,다나동물병원,02-3471-0375,0,0,0,1,1,매일 10:00-19:00,37.48090427,126.9814596,서울특별시 동작구 동작대로 47 오사빌딩1층 (사당동),"치과,심장,안과","개,고양이"
418,상도힐링동물병원,02-812-7512,0,1,1,1,1,매일 10:00-20:00,37.49727723,126.9531937,서울특별시 동작구 상도로 353 1층 (상도동),외과수술,"특수동물,개,고양이"
419,해피동물병원,02-2619-7533,0,0,0,0,0,매일 10:00~21:00,37.50356102,126.8616653,서울특별시 구로구 중앙로 67,,"개,고양이"
420,바다동물병원,02-792-2561,0,1,0,0,1,"월,화,목,금 09:00~20:00/주말 09:00~19:00",37.52371135,126.9723515,서울특별시 용산구 서빙고로 69 파크타워 B21,"내과,외과",개
421,보듬동물병원,02-6954-7544,0,1,0,1,1,"평일 09:30-20:00 / 토요일,공휴일 09:30-18:00",37.65737486,127.0281918,서울특별시 도봉구 해등로 255 신원에벤에셀 1층 121호,"중성화,피부과,스케일링,건강검진,자궁축농증","개,고양이"
